(country(USA))(buy(479)) --> (buy(169)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(479)) --> (buy(256)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(479)) --> (buy(302)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(479)) --> (buy(417)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(479)) --> (buy(529)), {C=0.0010871042261176792, S=0.0007781344227215252}
(country(USA))(buy(479)) --> (buy(617)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(479)) --> (buy(712)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(479)) --> (buy(1084)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(479)) --> (buy(1166)), {C=0.0009512161978529692, S=0.0006808676198813345}
(country(USA))(buy(479)) --> (buy(1215)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(479)) --> (buy(1249)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(479)) --> (buy(1288)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(479)) --> (buy(1421)), {C=0.0006794401413235494, S=0.00048633401420095323}
