(country(USA))(buy(943)) --> (buy(28)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(943)) --> (buy(61)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(943)) --> (buy(111)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(943)) --> (buy(194)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(943)) --> (buy(211)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(943)) --> (buy(250)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(943)) --> (buy(357)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(943)) --> (buy(460)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(943)) --> (buy(477)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(943)) --> (buy(522)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(943)) --> (buy(546)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(943)) --> (buy(609)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(943)) --> (buy(827)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(943)) --> (buy(860)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(943)) --> (buy(897)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(943)) --> (buy(939)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(943)) --> (buy(947)), {C=0.0009512161978529692, S=0.0006808676198813345}
(country(USA))(buy(943)) --> (buy(967)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(943)) --> (buy(1185)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(943)) --> (buy(1336)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(943)) --> (buy(1479)), {C=0.0006794401413235494, S=0.00048633401420095323}
