(country(USA))(buy(250)) --> (buy(109)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(250)) --> (buy(161)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(250)) --> (buy(190)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(250)) --> (buy(233)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(250)) --> (buy(255)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(250)) --> (buy(306)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(250)) --> (buy(367)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(250)) --> (buy(442)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(250)) --> (buy(460)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(250)) --> (buy(483)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(250)) --> (buy(505)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(250)) --> (buy(566)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(250)) --> (buy(660)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(250)) --> (buy(671)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(250)) --> (buy(783)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(250)) --> (buy(905)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(250)) --> (buy(943)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(250)) --> (buy(1088)), {C=0.0009512161978529692, S=0.0006808676198813345}
(country(USA))(buy(250)) --> (buy(1113)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(250)) --> (buy(1209)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(250)) --> (buy(1235)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(250)) --> (buy(1276)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(250)) --> (buy(1426)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(250)) --> (buy(1526)), {C=0.0008153281695882593, S=0.0005836008170411438}
