(country(USA))(buy(590)) --> (buy(104)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(590)) --> (buy(114)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(590)) --> (buy(370)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(590)) --> (buy(380)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(590)) --> (buy(434)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(590)) --> (buy(443)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(590)) --> (buy(454)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(590)) --> (buy(466)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(590)) --> (buy(476)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(590)) --> (buy(477)), {C=0.0009512161978529692, S=0.0006808676198813345}
(country(USA))(buy(590)) --> (buy(517)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(590)) --> (buy(526)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(590)) --> (buy(596)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(590)) --> (buy(718)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(590)) --> (buy(725)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(590)) --> (buy(790)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(590)) --> (buy(816)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(590)) --> (buy(929)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(590)) --> (buy(982)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(590)) --> (buy(1091)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(590)) --> (buy(1137)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(590)) --> (buy(1179)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(590)) --> (buy(1207)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(590)) --> (buy(1243)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(590)) --> (buy(1332)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(590)) --> (buy(1371)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(590)) --> (buy(1416)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(590)) --> (buy(1461)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(590)) --> (buy(1479)), {C=0.0006794401413235494, S=0.00048633401420095323}
