(country(USA))(buy(1192)) --> (buy(61)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1192)) --> (buy(83)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1192)) --> (buy(160)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1192)) --> (buy(312)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1192)) --> (buy(379)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1192)) --> (buy(549)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1192)) --> (buy(722)), {C=0.0009512161978529692, S=0.0006808676198813345}
(country(USA))(buy(1192)) --> (buy(915)), {C=0.0009512161978529692, S=0.0006808676198813345}
(country(USA))(buy(1192)) --> (buy(1165)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1192)) --> (buy(1169)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1192)) --> (buy(1198)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1192)) --> (buy(1288)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1192)) --> (buy(1292)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1192)) --> (buy(1375)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1192)) --> (buy(1428)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1192)) --> (buy(1508)), {C=0.0008153281695882593, S=0.0005836008170411438}
