(country(USA))(buy(421)) --> (buy(11)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(421)) --> (buy(75)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(421)) --> (buy(82)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(421)) --> (buy(109)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(421)) --> (buy(344)), {C=0.0010871042261176792, S=0.0007781344227215252}
(country(USA))(buy(421)) --> (buy(388)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(421)) --> (buy(614)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(421)) --> (buy(631)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(421)) --> (buy(648)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(421)) --> (buy(671)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(421)) --> (buy(733)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(421)) --> (buy(937)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(421)) --> (buy(997)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(421)) --> (buy(1080)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(421)) --> (buy(1356)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(421)) --> (buy(1452)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(421)) --> (buy(1523)), {C=0.0006794401413235494, S=0.00048633401420095323}
