(country(USA))(buy(926)) --> (buy(44)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(926)) --> (buy(50)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(926)) --> (buy(244)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(926)) --> (buy(393)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(926)) --> (buy(449)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(926)) --> (buy(460)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(926)) --> (buy(593)), {C=0.0009512161978529692, S=0.0006808676198813345}
(country(USA))(buy(926)) --> (buy(636)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(926)) --> (buy(925)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(926)) --> (buy(929)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(926)) --> (buy(976)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(926)) --> (buy(1176)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(926)) --> (buy(1425)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(926)) --> (buy(1549)), {C=0.0006794401413235494, S=0.00048633401420095323}
