(country(USA))(buy(120)) --> (buy(19)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(120)) --> (buy(64)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(120)) --> (buy(286)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(120)) --> (buy(297)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(120)) --> (buy(344)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(120)) --> (buy(380)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(120)) --> (buy(465)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(120)) --> (buy(592)), {C=0.0010871042261176792, S=0.0007781344227215252}
(country(USA))(buy(120)) --> (buy(609)), {C=0.0009512161978529692, S=0.0006808676198813345}
(country(USA))(buy(120)) --> (buy(663)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(120)) --> (buy(682)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(120)) --> (buy(947)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(120)) --> (buy(952)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(120)) --> (buy(1046)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(120)) --> (buy(1135)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(120)) --> (buy(1152)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(120)) --> (buy(1162)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(120)) --> (buy(1202)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(120)) --> (buy(1362)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(120)) --> (buy(1445)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(120)) --> (buy(1495)), {C=0.0006794401413235494, S=0.00048633401420095323}
