(country(USA))(buy(856)) --> (buy(86)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(856)) --> (buy(96)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(856)) --> (buy(180)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(856)) --> (buy(500)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(856)) --> (buy(517)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(856)) --> (buy(603)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(856)) --> (buy(685)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(856)) --> (buy(733)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(856)) --> (buy(816)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(856)) --> (buy(973)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(856)) --> (buy(1013)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(856)) --> (buy(1023)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(856)) --> (buy(1316)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(856)) --> (buy(1382)), {C=0.0008153281695882593, S=0.0005836008170411438}
