(country(USA))(buy(1448)) --> (buy(88)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1448)) --> (buy(110)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1448)) --> (buy(136)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1448)) --> (buy(146)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1448)) --> (buy(196)), {C=0.0009512161978529692, S=0.0006808676198813345}
(country(USA))(buy(1448)) --> (buy(199)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1448)) --> (buy(222)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1448)) --> (buy(266)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1448)) --> (buy(306)), {C=0.0009512161978529692, S=0.0006808676198813345}
(country(USA))(buy(1448)) --> (buy(339)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1448)) --> (buy(383)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1448)) --> (buy(443)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1448)) --> (buy(456)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1448)) --> (buy(489)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1448)) --> (buy(616)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1448)) --> (buy(696)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1448)) --> (buy(749)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1448)) --> (buy(772)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1448)) --> (buy(832)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1448)) --> (buy(838)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1448)) --> (buy(899)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1448)) --> (buy(925)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1448)) --> (buy(1028)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1448)) --> (buy(1059)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1448)) --> (buy(1179)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1448)) --> (buy(1211)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1448)) --> (buy(1281)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1448)) --> (buy(1361)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1448)) --> (buy(1378)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1448)) --> (buy(1381)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1448)) --> (buy(1411)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1448)) --> (buy(1421)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1448)) --> (buy(1431)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1448)) --> (buy(1438)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1448)) --> (buy(1491)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1448)) --> (buy(1531)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1448)) --> (buy(1546)), {C=0.0006794401413235494, S=0.00048633401420095323}
