(country(USA))(buy(1500)) --> (buy(42)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1500)) --> (buy(441)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1500)) --> (buy(668)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1500)) --> (buy(674)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1500)) --> (buy(684)), {C=0.0009512161978529692, S=0.0006808676198813345}
(country(USA))(buy(1500)) --> (buy(896)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1500)) --> (buy(911)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1500)) --> (buy(1012)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1500)) --> (buy(1024)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1500)) --> (buy(1150)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1500)) --> (buy(1151)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1500)) --> (buy(1450)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1500)) --> (buy(1473)), {C=0.0008153281695882593, S=0.0005836008170411438}
