(country(USA))(buy(521)) --> (buy(282)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(521)) --> (buy(328)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(521)) --> (buy(362)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(521)) --> (buy(400)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(521)) --> (buy(427)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(521)) --> (buy(461)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(521)) --> (buy(519)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(521)) --> (buy(574)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(521)) --> (buy(609)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(521)) --> (buy(644)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(521)) --> (buy(649)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(521)) --> (buy(668)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(521)) --> (buy(917)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(521)) --> (buy(1093)), {C=0.0009512161978529692, S=0.0006808676198813345}
(country(USA))(buy(521)) --> (buy(1301)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(521)) --> (buy(1326)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(521)) --> (buy(1336)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(521)) --> (buy(1479)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(521)) --> (buy(1543)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(521)) --> (buy(1544)), {C=0.0006794401413235494, S=0.00048633401420095323}
