(country(USA))(buy(378)) --> (buy(135)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(378)) --> (buy(139)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(378)) --> (buy(190)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(378)) --> (buy(261)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(378)) --> (buy(389)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(378)) --> (buy(415)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(378)) --> (buy(434)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(378)) --> (buy(455)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(378)) --> (buy(526)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(378)) --> (buy(571)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(378)) --> (buy(610)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(378)) --> (buy(916)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(378)) --> (buy(1048)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(378)) --> (buy(1121)), {C=0.0010871042261176792, S=0.0007781344227215252}
(country(USA))(buy(378)) --> (buy(1278)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(378)) --> (buy(1362)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(378)) --> (buy(1371)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(378)) --> (buy(1520)), {C=0.0008153281695882593, S=0.0005836008170411438}
