(country(USA))(buy(592)) --> (buy(96)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(592)) --> (buy(120)), {C=0.0010871042261176792, S=0.0007781344227215252}
(country(USA))(buy(592)) --> (buy(149)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(592)) --> (buy(282)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(592)) --> (buy(359)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(592)) --> (buy(415)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(592)) --> (buy(908)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(592)) --> (buy(925)), {C=0.0009512161978529692, S=0.0006808676198813345}
(country(USA))(buy(592)) --> (buy(1158)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(592)) --> (buy(1177)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(592)) --> (buy(1235)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(592)) --> (buy(1301)), {C=0.0006794401413235494, S=0.00048633401420095323}
