(country(USA))(buy(50)) --> (buy(27)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(50)) --> (buy(96)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(50)) --> (buy(116)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(50)) --> (buy(310)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(50)) --> (buy(321)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(50)) --> (buy(566)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(50)) --> (buy(926)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(50)) --> (buy(1086)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(50)) --> (buy(1120)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(50)) --> (buy(1231)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(50)) --> (buy(1246)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(50)) --> (buy(1375)), {C=0.0006794401413235494, S=0.00048633401420095323}
