(country(USA))(buy(842)) --> (buy(226)), {C=0.0009512161978529692, S=0.0006808676198813345}
(country(USA))(buy(842)) --> (buy(394)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(842)) --> (buy(416)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(842)) --> (buy(520)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(842)) --> (buy(549)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(842)) --> (buy(665)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(842)) --> (buy(1132)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(842)) --> (buy(1268)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(842)) --> (buy(1282)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(842)) --> (buy(1378)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(842)) --> (buy(1524)), {C=0.0006794401413235494, S=0.00048633401420095323}
