(country(USA))(buy(1426)) --> (buy(161)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1426)) --> (buy(230)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1426)) --> (buy(250)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1426)) --> (buy(357)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1426)) --> (buy(384)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1426)) --> (buy(461)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1426)) --> (buy(544)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1426)) --> (buy(566)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1426)) --> (buy(626)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1426)) --> (buy(683)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1426)) --> (buy(829)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1426)) --> (buy(844)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1426)) --> (buy(898)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1426)) --> (buy(899)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1426)) --> (buy(933)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1426)) --> (buy(956)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1426)) --> (buy(960)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1426)) --> (buy(1139)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1426)) --> (buy(1141)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1426)) --> (buy(1188)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1426)) --> (buy(1330)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1426)) --> (buy(1425)), {C=0.0006794401413235494, S=0.00048633401420095323}
