(country(USA))(buy(1431)) --> (buy(90)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1431)) --> (buy(156)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1431)) --> (buy(277)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1431)) --> (buy(484)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1431)) --> (buy(501)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1431)) --> (buy(516)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1431)) --> (buy(609)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1431)) --> (buy(645)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1431)) --> (buy(772)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1431)) --> (buy(825)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1431)) --> (buy(855)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1431)) --> (buy(905)), {C=0.0009512161978529692, S=0.0006808676198813345}
(country(USA))(buy(1431)) --> (buy(915)), {C=0.0010871042261176792, S=0.0007781344227215252}
(country(USA))(buy(1431)) --> (buy(982)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1431)) --> (buy(1298)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1431)) --> (buy(1320)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1431)) --> (buy(1373)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1431)) --> (buy(1425)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1431)) --> (buy(1448)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1431)) --> (buy(1452)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1431)) --> (buy(1454)), {C=0.0006794401413235494, S=0.00048633401420095323}
