(country(USA))(buy(1006)) --> (buy(73)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1006)) --> (buy(174)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1006)) --> (buy(353)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1006)) --> (buy(385)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1006)) --> (buy(413)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1006)) --> (buy(484)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1006)) --> (buy(496)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1006)) --> (buy(557)), {C=0.0009512161978529692, S=0.0006808676198813345}
(country(USA))(buy(1006)) --> (buy(604)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1006)) --> (buy(607)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1006)) --> (buy(660)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1006)) --> (buy(696)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1006)) --> (buy(823)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1006)) --> (buy(916)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1006)) --> (buy(946)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1006)) --> (buy(1007)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1006)) --> (buy(1249)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1006)) --> (buy(1376)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1006)) --> (buy(1406)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1006)) --> (buy(1554)), {C=0.0006794401413235494, S=0.00048633401420095323}
