(country(USA))(buy(476)) --> (buy(389)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(476)) --> (buy(443)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(476)) --> (buy(477)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(476)) --> (buy(493)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(476)) --> (buy(590)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(476)) --> (buy(869)), {C=0.0009512161978529692, S=0.0006808676198813345}
(country(USA))(buy(476)) --> (buy(965)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(476)) --> (buy(1008)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(476)) --> (buy(1428)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(476)) --> (buy(1464)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(476)) --> (buy(1501)), {C=0.0006794401413235494, S=0.00048633401420095323}
