(country(USA))(buy(991)) --> (buy(36)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(991)) --> (buy(42)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(991)) --> (buy(265)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(991)) --> (buy(348)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(991)) --> (buy(369)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(991)) --> (buy(415)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(991)) --> (buy(941)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(991)) --> (buy(951)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(991)) --> (buy(1064)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(991)) --> (buy(1367)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(991)) --> (buy(1407)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(991)) --> (buy(1447)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(991)) --> (buy(1528)), {C=0.0006794401413235494, S=0.00048633401420095323}
