(country(USA))(buy(816)) --> (buy(40)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(816)) --> (buy(344)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(816)) --> (buy(510)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(816)) --> (buy(527)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(816)) --> (buy(590)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(816)) --> (buy(660)), {C=0.0009512161978529692, S=0.0006808676198813345}
(country(USA))(buy(816)) --> (buy(767)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(816)) --> (buy(833)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(816)) --> (buy(856)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(816)) --> (buy(882)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(816)) --> (buy(1002)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(816)) --> (buy(1003)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(816)) --> (buy(1020)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(816)) --> (buy(1176)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(816)) --> (buy(1458)), {C=0.0006794401413235494, S=0.00048633401420095323}
