(country(USA))(buy(1212)) --> (buy(162)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1212)) --> (buy(163)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1212)) --> (buy(324)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1212)) --> (buy(408)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1212)) --> (buy(430)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1212)) --> (buy(540)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1212)) --> (buy(545)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1212)) --> (buy(596)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1212)) --> (buy(863)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1212)) --> (buy(946)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1212)) --> (buy(983)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1212)) --> (buy(996)), {C=0.0009512161978529692, S=0.0006808676198813345}
(country(USA))(buy(1212)) --> (buy(1112)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1212)) --> (buy(1179)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1212)) --> (buy(1207)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1212)) --> (buy(1225)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1212)) --> (buy(1249)), {C=0.0009512161978529692, S=0.0006808676198813345}
(country(USA))(buy(1212)) --> (buy(1295)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1212)) --> (buy(1366)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1212)) --> (buy(1522)), {C=0.0008153281695882593, S=0.0005836008170411438}
