(country(USA))(buy(1495)) --> (buy(20)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1495)) --> (buy(120)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1495)) --> (buy(147)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1495)) --> (buy(480)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1495)) --> (buy(536)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1495)) --> (buy(565)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1495)) --> (buy(623)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1495)) --> (buy(690)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1495)) --> (buy(849)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1495)) --> (buy(968)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1495)) --> (buy(1023)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1495)) --> (buy(1046)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1495)) --> (buy(1091)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1495)) --> (buy(1185)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1495)) --> (buy(1378)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1495)) --> (buy(1409)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1495)) --> (buy(1412)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1495)) --> (buy(1414)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1495)) --> (buy(1461)), {C=0.0006794401413235494, S=0.00048633401420095323}
