(country(USA))(buy(1441)) --> (buy(153)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1441)) --> (buy(193)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1441)) --> (buy(299)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1441)) --> (buy(345)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1441)) --> (buy(349)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1441)) --> (buy(402)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1441)) --> (buy(565)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1441)) --> (buy(690)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1441)) --> (buy(765)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1441)) --> (buy(825)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1441)) --> (buy(831)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1441)) --> (buy(925)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1441)) --> (buy(1216)), {C=0.0010871042261176792, S=0.0007781344227215252}
(country(USA))(buy(1441)) --> (buy(1230)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1441)) --> (buy(1291)), {C=0.0006794401413235494, S=0.00048633401420095323}
