(country(USA))(buy(822)) --> (buy(3)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(822)) --> (buy(406)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(822)) --> (buy(472)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(822)) --> (buy(562)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(822)) --> (buy(579)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(822)) --> (buy(589)), {C=0.0010871042261176792, S=0.0007781344227215252}
(country(USA))(buy(822)) --> (buy(772)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(822)) --> (buy(951)), {C=0.0009512161978529692, S=0.0006808676198813345}
(country(USA))(buy(822)) --> (buy(1095)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(822)) --> (buy(1159)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(822)) --> (buy(1282)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(822)) --> (buy(1332)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(822)) --> (buy(1425)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(822)) --> (buy(1428)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(822)) --> (buy(1471)), {C=0.0006794401413235494, S=0.00048633401420095323}
