(country(USA))(buy(383)) --> (buy(30)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(383)) --> (buy(79)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(383)) --> (buy(206)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(383)) --> (buy(266)), {C=0.0009512161978529692, S=0.0006808676198813345}
(country(USA))(buy(383)) --> (buy(385)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(383)) --> (buy(416)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(383)) --> (buy(636)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(383)) --> (buy(682)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(383)) --> (buy(855)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(383)) --> (buy(1053)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(383)) --> (buy(1309)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(383)) --> (buy(1325)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(383)) --> (buy(1392)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(383)) --> (buy(1448)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(383)) --> (buy(1538)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(383)) --> (buy(1559)), {C=0.0006794401413235494, S=0.00048633401420095323}
