(country(USA))(buy(1166)) --> (buy(78)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1166)) --> (buy(330)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1166)) --> (buy(369)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1166)) --> (buy(403)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1166)) --> (buy(417)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1166)) --> (buy(479)), {C=0.0009512161978529692, S=0.0006808676198813345}
(country(USA))(buy(1166)) --> (buy(480)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1166)) --> (buy(550)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1166)) --> (buy(582)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1166)) --> (buy(617)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1166)) --> (buy(638)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1166)) --> (buy(650)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1166)) --> (buy(733)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1166)) --> (buy(800)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1166)) --> (buy(840)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1166)) --> (buy(1149)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1166)) --> (buy(1152)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1166)) --> (buy(1176)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1166)) --> (buy(1222)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1166)) --> (buy(1278)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1166)) --> (buy(1383)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1166)) --> (buy(1422)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1166)) --> (buy(1456)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1166)) --> (buy(1502)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1166)) --> (buy(1509)), {C=0.0006794401413235494, S=0.00048633401420095323}
