(country(USA))(buy(1555)) --> (buy(280)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1555)) --> (buy(329)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1555)) --> (buy(463)), {C=0.0009512161978529692, S=0.0006808676198813345}
(country(USA))(buy(1555)) --> (buy(572)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1555)) --> (buy(600)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1555)) --> (buy(883)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1555)) --> (buy(1064)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1555)) --> (buy(1206)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1555)) --> (buy(1415)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1555)) --> (buy(1476)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1555)) --> (buy(1484)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1555)) --> (buy(1506)), {C=0.0006794401413235494, S=0.00048633401420095323}
