(country(USA))(buy(558)) --> (buy(42)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(558)) --> (buy(71)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(558)) --> (buy(203)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(558)) --> (buy(448)), {C=0.0009512161978529692, S=0.0006808676198813345}
(country(USA))(buy(558)) --> (buy(485)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(558)) --> (buy(554)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(558)) --> (buy(562)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(558)) --> (buy(612)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(558)) --> (buy(679)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(558)) --> (buy(974)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(558)) --> (buy(1020)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(558)) --> (buy(1290)), {C=0.0010871042261176792, S=0.0007781344227215252}
(country(USA))(buy(558)) --> (buy(1351)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(558)) --> (buy(1357)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(558)) --> (buy(1373)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(558)) --> (buy(1434)), {C=0.0006794401413235494, S=0.00048633401420095323}
