(country(USA))(buy(670)) --> (buy(320)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(670)) --> (buy(404)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(670)) --> (buy(414)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(670)) --> (buy(443)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(670)) --> (buy(463)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(670)) --> (buy(480)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(670)) --> (buy(836)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(670)) --> (buy(975)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(670)) --> (buy(1019)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(670)) --> (buy(1046)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(670)) --> (buy(1086)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(670)) --> (buy(1153)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(670)) --> (buy(1179)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(670)) --> (buy(1373)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(670)) --> (buy(1396)), {C=0.0006794401413235494, S=0.00048633401420095323}
