(country(USA))(buy(1320)) --> (buy(12)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1320)) --> (buy(60)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1320)) --> (buy(371)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1320)) --> (buy(405)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1320)) --> (buy(440)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1320)) --> (buy(454)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1320)) --> (buy(515)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1320)) --> (buy(644)), {C=0.0009512161978529692, S=0.0006808676198813345}
(country(USA))(buy(1320)) --> (buy(810)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1320)) --> (buy(818)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1320)) --> (buy(896)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1320)) --> (buy(964)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1320)) --> (buy(970)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1320)) --> (buy(1037)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1320)) --> (buy(1097)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1320)) --> (buy(1301)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1320)) --> (buy(1431)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1320)) --> (buy(1492)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1320)) --> (buy(1496)), {C=0.0008153281695882593, S=0.0005836008170411438}
