(country(USA))(buy(369)) --> (buy(43)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(369)) --> (buy(104)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(369)) --> (buy(163)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(369)) --> (buy(176)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(369)) --> (buy(319)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(369)) --> (buy(368)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(369)) --> (buy(485)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(369)) --> (buy(535)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(369)) --> (buy(540)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(369)) --> (buy(617)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(369)) --> (buy(991)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(369)) --> (buy(1166)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(369)) --> (buy(1295)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(369)) --> (buy(1452)), {C=0.0006794401413235494, S=0.00048633401420095323}
