(country(USA))(buy(914)) --> (buy(82)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(914)) --> (buy(105)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(914)) --> (buy(244)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(914)) --> (buy(278)), {C=0.0009512161978529692, S=0.0006808676198813345}
(country(USA))(buy(914)) --> (buy(442)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(914)) --> (buy(570)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(914)) --> (buy(577)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(914)) --> (buy(665)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(914)) --> (buy(903)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(914)) --> (buy(952)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(914)) --> (buy(958)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(914)) --> (buy(975)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(914)) --> (buy(1087)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(914)) --> (buy(1135)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(914)) --> (buy(1380)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(914)) --> (buy(1430)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(914)) --> (buy(1534)), {C=0.0006794401413235494, S=0.00048633401420095323}
