(country(USA))(buy(1031)) --> (buy(43)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1031)) --> (buy(271)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1031)) --> (buy(315)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1031)) --> (buy(353)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1031)) --> (buy(465)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1031)) --> (buy(515)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1031)) --> (buy(523)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1031)) --> (buy(620)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1031)) --> (buy(814)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1031)) --> (buy(848)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1031)) --> (buy(969)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1031)) --> (buy(972)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1031)) --> (buy(1064)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1031)) --> (buy(1137)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1031)) --> (buy(1297)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1031)) --> (buy(1314)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1031)) --> (buy(1374)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1031)) --> (buy(1474)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1031)) --> (buy(1525)), {C=0.0006794401413235494, S=0.00048633401420095323}
