(country(USA))(buy(1514)) --> (buy(2)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1514)) --> (buy(126)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1514)) --> (buy(138)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1514)) --> (buy(339)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1514)) --> (buy(505)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1514)) --> (buy(572)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1514)) --> (buy(598)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1514)) --> (buy(676)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1514)) --> (buy(773)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1514)) --> (buy(975)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1514)) --> (buy(1019)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1514)) --> (buy(1191)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1514)) --> (buy(1337)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1514)) --> (buy(1397)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1514)) --> (buy(1497)), {C=0.0006794401413235494, S=0.00048633401420095323}
