(country(USA))(buy(1243)) --> (buy(161)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1243)) --> (buy(317)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1243)) --> (buy(355)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1243)) --> (buy(590)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1243)) --> (buy(603)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1243)) --> (buy(609)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1243)) --> (buy(746)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1243)) --> (buy(910)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1243)) --> (buy(977)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1243)) --> (buy(1112)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1243)) --> (buy(1265)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1243)) --> (buy(1276)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1243)) --> (buy(1378)), {C=0.0006794401413235494, S=0.00048633401420095323}
