(country(USA))(buy(916)) --> (buy(194)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(916)) --> (buy(196)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(916)) --> (buy(274)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(916)) --> (buy(378)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(916)) --> (buy(422)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(916)) --> (buy(525)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(916)) --> (buy(546)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(916)) --> (buy(805)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(916)) --> (buy(838)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(916)) --> (buy(866)), {C=0.0010871042261176792, S=0.0007781344227215252}
(country(USA))(buy(916)) --> (buy(871)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(916)) --> (buy(900)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(916)) --> (buy(915)), {C=0.001222992254382389, S=0.0008754012255617158}
(country(USA))(buy(916)) --> (buy(933)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(916)) --> (buy(953)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(916)) --> (buy(966)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(916)) --> (buy(1006)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(916)) --> (buy(1142)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(916)) --> (buy(1171)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(916)) --> (buy(1292)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(916)) --> (buy(1422)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(916)) --> (buy(1452)), {C=0.0006794401413235494, S=0.00048633401420095323}
