(country(USA))(buy(486)) --> (buy(43)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(486)) --> (buy(66)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(486)) --> (buy(76)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(486)) --> (buy(136)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(486)) --> (buy(394)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(486)) --> (buy(492)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(486)) --> (buy(525)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(486)) --> (buy(889)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(486)) --> (buy(1019)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(486)) --> (buy(1070)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(486)) --> (buy(1135)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(486)) --> (buy(1401)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(486)) --> (buy(1429)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(486)) --> (buy(1541)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(486)) --> (buy(1558)), {C=0.0006794401413235494, S=0.00048633401420095323}
