(country(USA))(buy(986)) --> (buy(104)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(986)) --> (buy(387)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(986)) --> (buy(487)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(986)) --> (buy(503)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(986)) --> (buy(803)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(986)) --> (buy(827)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(986)) --> (buy(976)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(986)) --> (buy(1036)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(986)) --> (buy(1086)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(986)) --> (buy(1271)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(986)) --> (buy(1402)), {C=0.0009512161978529692, S=0.0006808676198813345}
