(country(USA))(buy(211)) --> (buy(48)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(211)) --> (buy(55)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(211)) --> (buy(413)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(211)) --> (buy(501)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(211)) --> (buy(561)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(211)) --> (buy(660)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(211)) --> (buy(810)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(211)) --> (buy(913)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(211)) --> (buy(937)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(211)) --> (buy(943)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(211)) --> (buy(993)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(211)) --> (buy(1177)), {C=0.0006794401413235494, S=0.00048633401420095323}
