(country(USA))(buy(751)) --> (buy(129)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(751)) --> (buy(159)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(751)) --> (buy(371)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(751)) --> (buy(384)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(751)) --> (buy(507)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(751)) --> (buy(516)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(751)) --> (buy(554)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(751)) --> (buy(595)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(751)) --> (buy(601)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(751)) --> (buy(629)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(751)) --> (buy(651)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(751)) --> (buy(772)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(751)) --> (buy(934)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(751)) --> (buy(1134)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(751)) --> (buy(1144)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(751)) --> (buy(1232)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(751)) --> (buy(1288)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(751)) --> (buy(1433)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(751)) --> (buy(1454)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(751)) --> (buy(1473)), {C=0.0008153281695882593, S=0.0005836008170411438}
