(country(USA))(buy(1407)) --> (buy(317)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1407)) --> (buy(342)), {C=0.0009512161978529692, S=0.0006808676198813345}
(country(USA))(buy(1407)) --> (buy(360)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1407)) --> (buy(439)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1407)) --> (buy(463)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1407)) --> (buy(607)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1407)) --> (buy(698)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1407)) --> (buy(951)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1407)) --> (buy(964)), {C=0.0009512161978529692, S=0.0006808676198813345}
(country(USA))(buy(1407)) --> (buy(991)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1407)) --> (buy(1064)), {C=0.0009512161978529692, S=0.0006808676198813345}
(country(USA))(buy(1407)) --> (buy(1081)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1407)) --> (buy(1231)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1407)) --> (buy(1341)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1407)) --> (buy(1462)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1407)) --> (buy(1463)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1407)) --> (buy(1501)), {C=0.0008153281695882593, S=0.0005836008170411438}
