(country(USA))(buy(266)) --> (buy(90)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(266)) --> (buy(190)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(266)) --> (buy(206)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(266)) --> (buy(271)), {C=0.001222992254382389, S=0.0008754012255617158}
(country(USA))(buy(266)) --> (buy(305)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(266)) --> (buy(383)), {C=0.0009512161978529692, S=0.0006808676198813345}
(country(USA))(buy(266)) --> (buy(443)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(266)) --> (buy(456)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(266)) --> (buy(499)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(266)) --> (buy(503)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(266)) --> (buy(522)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(266)) --> (buy(776)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(266)) --> (buy(1265)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(266)) --> (buy(1299)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(266)) --> (buy(1332)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(266)) --> (buy(1359)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(266)) --> (buy(1448)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(266)) --> (buy(1491)), {C=0.0009512161978529692, S=0.0006808676198813345}
(country(USA))(buy(266)) --> (buy(1531)), {C=0.0006794401413235494, S=0.00048633401420095323}
