(country(USA))(buy(866)) --> (buy(25)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(866)) --> (buy(134)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(866)) --> (buy(377)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(866)) --> (buy(464)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(866)) --> (buy(477)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(866)) --> (buy(516)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(866)) --> (buy(669)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(866)) --> (buy(855)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(866)) --> (buy(893)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(866)) --> (buy(916)), {C=0.0010871042261176792, S=0.0007781344227215252}
(country(USA))(buy(866)) --> (buy(1090)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(866)) --> (buy(1139)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(866)) --> (buy(1315)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(866)) --> (buy(1365)), {C=0.0009512161978529692, S=0.0006808676198813345}
(country(USA))(buy(866)) --> (buy(1443)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(866)) --> (buy(1535)), {C=0.0006794401413235494, S=0.00048633401420095323}
