(country(USA))(buy(349)) --> (buy(66)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(349)) --> (buy(299)), {C=0.0009512161978529692, S=0.0006808676198813345}
(country(USA))(buy(349)) --> (buy(393)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(349)) --> (buy(405)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(349)) --> (buy(414)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(349)) --> (buy(426)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(349)) --> (buy(536)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(349)) --> (buy(588)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(349)) --> (buy(773)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(349)) --> (buy(819)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(349)) --> (buy(836)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(349)) --> (buy(882)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(349)) --> (buy(908)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(349)) --> (buy(915)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(349)) --> (buy(925)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(349)) --> (buy(948)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(349)) --> (buy(952)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(349)) --> (buy(971)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(349)) --> (buy(1037)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(349)) --> (buy(1082)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(349)) --> (buy(1185)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(349)) --> (buy(1279)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(349)) --> (buy(1292)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(349)) --> (buy(1441)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(349)) --> (buy(1458)), {C=0.0006794401413235494, S=0.00048633401420095323}
