(country(USA))(buy(1531)) --> (buy(86)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1531)) --> (buy(89)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1531)) --> (buy(133)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1531)) --> (buy(266)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1531)) --> (buy(272)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1531)) --> (buy(283)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1531)) --> (buy(622)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1531)) --> (buy(676)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1531)) --> (buy(749)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1531)) --> (buy(830)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1531)) --> (buy(1348)), {C=0.0009512161978529692, S=0.0006808676198813345}
(country(USA))(buy(1531)) --> (buy(1448)), {C=0.0006794401413235494, S=0.00048633401420095323}
