(country(USA))(buy(1171)) --> (buy(162)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1171)) --> (buy(228)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1171)) --> (buy(405)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1171)) --> (buy(485)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1171)) --> (buy(582)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1171)) --> (buy(639)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1171)) --> (buy(689)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1171)) --> (buy(778)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1171)) --> (buy(805)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1171)) --> (buy(916)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1171)) --> (buy(938)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1171)) --> (buy(960)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1171)) --> (buy(1048)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1171)) --> (buy(1254)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1171)) --> (buy(1321)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1171)) --> (buy(1354)), {C=0.0009512161978529692, S=0.0006808676198813345}
(country(USA))(buy(1171)) --> (buy(1452)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1171)) --> (buy(1480)), {C=0.0006794401413235494, S=0.00048633401420095323}
