(country(USA))(buy(104)) --> (buy(337)), {C=0.0010871042261176792, S=0.0007781344227215252}
(country(USA))(buy(104)) --> (buy(368)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(104)) --> (buy(369)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(104)) --> (buy(454)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(104)) --> (buy(508)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(104)) --> (buy(590)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(104)) --> (buy(726)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(104)) --> (buy(952)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(104)) --> (buy(953)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(104)) --> (buy(986)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(104)) --> (buy(1013)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(104)) --> (buy(1163)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(104)) --> (buy(1373)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(104)) --> (buy(1383)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(104)) --> (buy(1446)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(104)) --> (buy(1546)), {C=0.0006794401413235494, S=0.00048633401420095323}
