(country(USA))(buy(315)) --> (buy(59)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(315)) --> (buy(397)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(315)) --> (buy(428)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(315)) --> (buy(465)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(315)) --> (buy(505)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(315)) --> (buy(575)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(315)) --> (buy(663)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(315)) --> (buy(704)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(315)) --> (buy(847)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(315)) --> (buy(865)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(315)) --> (buy(907)), {C=0.0009512161978529692, S=0.0006808676198813345}
(country(USA))(buy(315)) --> (buy(964)), {C=0.0010871042261176792, S=0.0007781344227215252}
(country(USA))(buy(315)) --> (buy(1031)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(315)) --> (buy(1034)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(315)) --> (buy(1057)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(315)) --> (buy(1191)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(315)) --> (buy(1380)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(315)) --> (buy(1417)), {C=0.0006794401413235494, S=0.00048633401420095323}
