(country(USA))(buy(1283)) --> (buy(108)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1283)) --> (buy(374)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1283)) --> (buy(524)), {C=0.0009512161978529692, S=0.0006808676198813345}
(country(USA))(buy(1283)) --> (buy(557)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1283)) --> (buy(657)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1283)) --> (buy(867)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1283)) --> (buy(1000)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1283)) --> (buy(1012)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1283)) --> (buy(1227)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1283)) --> (buy(1256)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1283)) --> (buy(1310)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1283)) --> (buy(1343)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1283)) --> (buy(1378)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1283)) --> (buy(1440)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1283)) --> (buy(1446)), {C=0.0006794401413235494, S=0.00048633401420095323}
