(country(USA))(buy(912)) --> (buy(163)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(912)) --> (buy(220)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(912)) --> (buy(577)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(912)) --> (buy(735)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(912)) --> (buy(859)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(912)) --> (buy(918)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(912)) --> (buy(947)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(912)) --> (buy(1050)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(912)) --> (buy(1063)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(912)) --> (buy(1363)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(912)) --> (buy(1368)), {C=0.0006794401413235494, S=0.00048633401420095323}
