(country(USA))(buy(1447)) --> (buy(96)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1447)) --> (buy(132)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1447)) --> (buy(477)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1447)) --> (buy(482)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1447)) --> (buy(498)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1447)) --> (buy(511)), {C=0.0010871042261176792, S=0.0007781344227215252}
(country(USA))(buy(1447)) --> (buy(576)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1447)) --> (buy(666)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1447)) --> (buy(685)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1447)) --> (buy(707)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1447)) --> (buy(748)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1447)) --> (buy(758)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1447)) --> (buy(948)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1447)) --> (buy(991)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1447)) --> (buy(1191)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1447)) --> (buy(1270)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1447)) --> (buy(1291)), {C=0.0009512161978529692, S=0.0006808676198813345}
(country(USA))(buy(1447)) --> (buy(1422)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1447)) --> (buy(1436)), {C=0.0006794401413235494, S=0.00048633401420095323}
