(country(USA))(buy(1265)) --> (buy(17)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1265)) --> (buy(96)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1265)) --> (buy(162)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1265)) --> (buy(262)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1265)) --> (buy(266)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1265)) --> (buy(443)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1265)) --> (buy(462)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1265)) --> (buy(511)), {C=0.0010871042261176792, S=0.0007781344227215252}
(country(USA))(buy(1265)) --> (buy(633)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1265)) --> (buy(645)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1265)) --> (buy(783)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1265)) --> (buy(830)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1265)) --> (buy(849)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1265)) --> (buy(1070)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1265)) --> (buy(1086)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1265)) --> (buy(1138)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1265)) --> (buy(1243)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1265)) --> (buy(1271)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1265)) --> (buy(1292)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1265)) --> (buy(1479)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1265)) --> (buy(1548)), {C=0.0006794401413235494, S=0.00048633401420095323}
