(country(USA))(buy(1445)) --> (buy(30)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1445)) --> (buy(120)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1445)) --> (buy(131)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1445)) --> (buy(336)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1445)) --> (buy(466)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1445)) --> (buy(496)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1445)) --> (buy(563)), {C=0.0009512161978529692, S=0.0006808676198813345}
(country(USA))(buy(1445)) --> (buy(579)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1445)) --> (buy(896)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1445)) --> (buy(923)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1445)) --> (buy(957)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1445)) --> (buy(1002)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1445)) --> (buy(1028)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1445)) --> (buy(1135)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1445)) --> (buy(1362)), {C=0.0009512161978529692, S=0.0006808676198813345}
(country(USA))(buy(1445)) --> (buy(1412)), {C=0.0006794401413235494, S=0.00048633401420095323}
