(country(USA))(buy(1458)) --> (buy(349)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1458)) --> (buy(366)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1458)) --> (buy(393)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1458)) --> (buy(400)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1458)) --> (buy(522)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1458)) --> (buy(586)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1458)) --> (buy(609)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1458)) --> (buy(816)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1458)) --> (buy(909)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1458)) --> (buy(959)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1458)) --> (buy(1271)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1458)) --> (buy(1281)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1458)) --> (buy(1292)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1458)) --> (buy(1548)), {C=0.0006794401413235494, S=0.00048633401420095323}
