(country(USA))(buy(1231)) --> (buy(50)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1231)) --> (buy(106)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1231)) --> (buy(116)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1231)) --> (buy(143)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1231)) --> (buy(165)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1231)) --> (buy(172)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1231)) --> (buy(337)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1231)) --> (buy(343)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1231)) --> (buy(400)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1231)) --> (buy(416)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1231)) --> (buy(522)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1231)) --> (buy(549)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1231)) --> (buy(609)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1231)) --> (buy(671)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1231)) --> (buy(686)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1231)) --> (buy(698)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1231)) --> (buy(755)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1231)) --> (buy(761)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1231)) --> (buy(855)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1231)) --> (buy(925)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1231)) --> (buy(975)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1231)) --> (buy(1132)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1231)) --> (buy(1152)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1231)) --> (buy(1218)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1231)) --> (buy(1247)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1231)) --> (buy(1292)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1231)) --> (buy(1322)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1231)) --> (buy(1336)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1231)) --> (buy(1337)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1231)) --> (buy(1341)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1231)) --> (buy(1407)), {C=0.0006794401413235494, S=0.00048633401420095323}
