(country(USA))(buy(1282)) --> (buy(206)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1282)) --> (buy(413)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1282)) --> (buy(467)), {C=0.0009512161978529692, S=0.0006808676198813345}
(country(USA))(buy(1282)) --> (buy(606)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1282)) --> (buy(673)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1282)) --> (buy(822)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1282)) --> (buy(842)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1282)) --> (buy(895)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1282)) --> (buy(1012)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1282)) --> (buy(1089)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1282)) --> (buy(1182)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1282)) --> (buy(1323)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1282)) --> (buy(1415)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1282)) --> (buy(1488)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1282)) --> (buy(1492)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1282)) --> (buy(1498)), {C=0.0006794401413235494, S=0.00048633401420095323}
