(country(USA))(buy(733)) --> (buy(200)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(733)) --> (buy(256)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(733)) --> (buy(390)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(733)) --> (buy(417)), {C=0.0009512161978529692, S=0.0006808676198813345}
(country(USA))(buy(733)) --> (buy(421)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(733)) --> (buy(500)), {C=0.0009512161978529692, S=0.0006808676198813345}
(country(USA))(buy(733)) --> (buy(513)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(733)) --> (buy(593)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(733)) --> (buy(660)), {C=0.0009512161978529692, S=0.0006808676198813345}
(country(USA))(buy(733)) --> (buy(677)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(733)) --> (buy(849)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(733)) --> (buy(856)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(733)) --> (buy(1000)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(733)) --> (buy(1046)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(733)) --> (buy(1066)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(733)) --> (buy(1153)), {C=0.0009512161978529692, S=0.0006808676198813345}
(country(USA))(buy(733)) --> (buy(1166)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(733)) --> (buy(1336)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(733)) --> (buy(1465)), {C=0.0006794401413235494, S=0.00048633401420095323}
