(country(USA))(buy(1411)) --> (buy(96)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1411)) --> (buy(186)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1411)) --> (buy(402)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1411)) --> (buy(485)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1411)) --> (buy(552)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1411)) --> (buy(595)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1411)) --> (buy(608)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1411)) --> (buy(623)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1411)) --> (buy(929)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1411)) --> (buy(1068)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1411)) --> (buy(1209)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1411)) --> (buy(1392)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1411)) --> (buy(1444)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1411)) --> (buy(1448)), {C=0.0006794401413235494, S=0.00048633401420095323}
