(country(USA))(buy(946)) --> (buy(70)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(946)) --> (buy(175)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(946)) --> (buy(330)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(946)) --> (buy(447)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(946)) --> (buy(563)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(946)) --> (buy(574)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(946)) --> (buy(728)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(946)) --> (buy(730)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(946)) --> (buy(823)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(946)) --> (buy(830)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(946)) --> (buy(896)), {C=0.0009512161978529692, S=0.0006808676198813345}
(country(USA))(buy(946)) --> (buy(945)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(946)) --> (buy(979)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(946)) --> (buy(1006)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(946)) --> (buy(1045)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(946)) --> (buy(1179)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(946)) --> (buy(1212)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(946)) --> (buy(1217)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(946)) --> (buy(1477)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(946)) --> (buy(1554)), {C=0.0008153281695882593, S=0.0005836008170411438}
