(country(USA))(buy(478)) --> (buy(428)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(478)) --> (buy(484)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(478)) --> (buy(555)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(478)) --> (buy(661)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(478)) --> (buy(684)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(478)) --> (buy(744)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(478)) --> (buy(778)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(478)) --> (buy(933)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(478)) --> (buy(1154)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(478)) --> (buy(1254)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(478)) --> (buy(1378)), {C=0.0006794401413235494, S=0.00048633401420095323}
