(country(USA))(buy(168)) --> (buy(72)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(168)) --> (buy(75)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(168)) --> (buy(112)), {C=0.0010871042261176792, S=0.0007781344227215252}
(country(USA))(buy(168)) --> (buy(172)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(168)) --> (buy(318)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(168)) --> (buy(534)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(168)) --> (buy(578)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(168)) --> (buy(684)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(168)) --> (buy(836)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(168)) --> (buy(1084)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(168)) --> (buy(1297)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(168)) --> (buy(1387)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(168)) --> (buy(1410)), {C=0.0009512161978529692, S=0.0006808676198813345}
