(country(USA))(buy(454)) --> (buy(104)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(454)) --> (buy(271)), {C=0.0010871042261176792, S=0.0007781344227215252}
(country(USA))(buy(454)) --> (buy(333)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(454)) --> (buy(344)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(454)) --> (buy(408)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(454)) --> (buy(427)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(454)) --> (buy(461)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(454)) --> (buy(463)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(454)) --> (buy(464)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(454)) --> (buy(487)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(454)) --> (buy(590)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(454)) --> (buy(687)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(454)) --> (buy(726)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(454)) --> (buy(827)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(454)) --> (buy(887)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(454)) --> (buy(896)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(454)) --> (buy(904)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(454)) --> (buy(997)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(454)) --> (buy(1036)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(454)) --> (buy(1097)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(454)) --> (buy(1103)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(454)) --> (buy(1127)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(454)) --> (buy(1137)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(454)) --> (buy(1257)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(454)) --> (buy(1269)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(454)) --> (buy(1320)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(454)) --> (buy(1334)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(454)) --> (buy(1446)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(454)) --> (buy(1492)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(454)) --> (buy(1546)), {C=0.0009512161978529692, S=0.0006808676198813345}
